tanggal,beras,beras_kb1,beras_kb2,beras_km1,beras_km2,beras_ks1,beras_ks2,daging_ayam,daging_ayam_rs,daging_sapi,daging_sapi_k1,daging_sapi_k2,telur_ayam,telur_ayam_rs,bawang_merah,bawang_merah_sedang,bawang_putih,bawang_putih_sedang,cabai_merah,cabai_merah_besar,cabai_merah_keriting,cabai_rawit,cabai_rawit_hijau,cabai_rawit_merah,minyak_goreng,minyak_goreng_curah,minyak_goreng_merk1,minyak_goreng_merk2,gula_pasir,gula_pasir_premium,gula_pasir_lokal
24/01/2020,11600,10000,9750,12250,12000,13500,12000,33000,33000,145000,160000,130000,23250,23250,36000,36000,34500,34500,75000,80000,70000,77500,55000,100000,14350,13500,15000,14500,13750,13500,14000
27/01/2020,11600,10000,9750,12250,12000,13500,12000,33500,33500,145000,160000,130000,22500,22500,36000,36000,34500,34500,75000,80000,70000,77500,55000,100000,14350,13500,15000,14500,13750,13500,14000
28/01/2020,11600,10000,9750,12250,12000,13500,12000,33500,33500,145000,160000,130000,22500,22500,36000,36000,34500,34500,75000,80000,70000,77500,55000,100000,14350,13500,15000,14500,13750,13500,14000
29/01/2020,11600,10000,9750,12250,12000,13500,12000,34000,34000,145000,160000,130000,23000,23000,36000,36000,39500,39500,75000,80000,70000,82500,55000,110000,14350,13500,15000,14500,13750,13500,14000
30/01/2020,11600,10000,9750,12250,12000,13500,12000,34000,34000,145000,160000,130000,23000,23000,36000,36000,39500,39500,75000,80000,70000,82500,55000,110000,14350,13500,15000,14500,13750,13500,14000
31/01/2020,11600,10000,9750,12250,12000,13500,12000,34000,34000,145000,160000,130000,23000,23000,36000,36000,39500,39500,75000,80000,70000,82500,55000,110000,14350,13500,15000,14500,13750,13500,14000
03/02/2020,11600,10000,9750,12250,12000,13500,12000,33500,33500,145000,160000,130000,22500,22500,36000,36000,51500,51500,80000,90000,70000,82500,55000,110000,14350,13500,15000,14500,13750,13500,14000
04/02/2020,11600,10000,9750,12250,12000,13500,12000,33500,33500,145000,160000,130000,22500,22500,36000,36000,53500,53500,80000,90000,70000,82500,55000,110000,14350,13500,15000,14500,13750,13500,14000
05/02/2020,11600,10000,9750,12250,12000,13500,12000,33500,33500,145000,160000,130000,23000,23000,36000,36000,57500,57500,80000,90000,70000,82500,55000,110000,14350,13500,15000,14500,14000,14000,14000
06/02/2020,11600,10000,9750,12250,12000,13500,12000,33500,33500,145000,160000,130000,24000,24000,36000,36000,57500,57500,80000,90000,70000,82500,55000,110000,14350,13500,15000,14500,14000,14000,14000
07/02/2020,11600,10000,9750,12250,12000,13500,12000,33500,33500,145000,160000,130000,24000,24000,36000,36000,57500,57500,80000,90000,70000,82500,55000,110000,14350,13500,15000,14500,14150,14250,14000
10/02/2020,11600,10000,9750,12250,12000,13500,12000,34500,34500,145000,160000,130000,25000,25000,35000,35000,60000,60000,70000,75000,65000,77500,50000,105000,14350,13500,15000,14500,14000,14250,13750
11/02/2020,11600,10000,9750,12250,12000,13500,12000,34500,34500,145000,160000,130000,25000,25000,35000,35000,60000,60000,70000,75000,65000,77500,50000,105000,14350,13500,15000,14500,14000,14250,13750
12/02/2020,11600,10000,9750,12250,12000,13500,12000,35000,35000,145000,160000,130000,26000,26000,35000,35000,60000,60000,67500,70000,65000,65000,45000,85000,14350,13500,15000,14500,14000,14250,13750
13/02/2020,11600,10000,9750,12250,12000,13500,12000,35000,35000,145000,160000,130000,26750,26750,35000,35000,60000,60000,67500,70000,65000,65000,45000,85000,14350,13500,15000,14500,14000,14250,13750
14/02/2020,11600,10000,9750,12250,12000,13500,12000,36000,36000,145000,160000,130000,26750,26750,35000,35000,60000,60000,66250,67500,65000,62500,45000,80000,14350,13500,15000,14500,14000,14250,13750
17/02/2020,11600,10000,9750,12250,12000,13500,12000,37000,37000,145000,160000,130000,26750,26750,34000,34000,50000,50000,63750,67500,60000,60000,45000,75000,14350,13500,15000,14500,14000,14250,13750
18/02/2020,11500,10000,9750,12250,12000,13000,12000,37000,37000,145000,160000,130000,26750,26750,34000,34000,50000,50000,63750,67500,60000,60000,45000,75000,14350,13500,15000,14500,14000,14250,13750
19/02/2020,11500,10000,9750,12250,12000,13000,12000,37000,37000,145000,160000,130000,26250,26250,34000,34000,42500,42500,63750,67500,60000,60000,45000,75000,14350,13500,15000,14500,14000,14250,13750
20/02/2020,11500,10000,9750,12250,12000,13000,12000,37000,37000,145000,160000,130000,26250,26250,34000,34000,42500,42500,63750,67500,60000,60000,45000,75000,14350,13500,15000,14500,14000,14250,13750
21/02/2020,11500,10000,9750,12250,12000,13000,12000,37000,37000,145000,160000,130000,26250,26250,34000,34000,42500,42500,63750,67500,60000,57500,45000,70000,14350,13500,15000,14500,14000,14250,13750
24/02/2020,11500,10000,9750,12250,12000,13000,12000,36000,36000,145000,160000,130000,26750,26750,34000,34000,42500,42500,75000,82500,67500,55000,45000,65000,14350,13500,15000,14500,14000,14250,13750
25/02/2020,11500,10000,9750,12250,12000,13000,12000,36000,36000,145000,160000,130000,26750,26750,34000,34000,42500,42500,77500,82500,72500,55000,45000,65000,14350,13500,15000,14500,14000,14250,13750
26/02/2020,11500,10000,9750,12250,12000,13000,12000,36000,36000,145000,160000,130000,26500,26500,34000,34000,42500,42500,75000,82500,67500,58750,45000,72500,14350,13500,15000,14500,14000,14250,13750
27/02/2020,11600,10000,9750,12250,12000,13500,12000,35500,35500,145000,160000,130000,26500,26500,34000,34000,45000,45000,75000,82500,67500,52500,45000,60000,14350,13500,15000,14500,14000,14250,13750
28/02/2020,11600,10000,9750,12250,12000,13500,12000,35500,35500,145000,160000,130000,26750,26750,32500,32500,45000,45000,68750,77500,60000,52500,45000,60000,14250,13250,15000,14500,14000,14250,13750
02/03/2020,11600,10000,9750,12250,12000,13500,12000,35500,35500,145000,160000,130000,26250,26250,33500,33500,40000,40000,61250,70000,52500,50000,47500,52500,14000,12500,15000,14500,15250,15500,15000
03/03/2020,11600,10000,9750,12250,12000,13500,12000,35500,35500,145000,160000,130000,26250,26250,33500,33500,40000,40000,61250,70000,52500,50000,47500,52500,14000,12500,15000,14500,15250,15500,15000
04/03/2020,11600,10000,9750,12250,12000,13500,12000,35500,35500,145000,160000,130000,26250,26250,33500,33500,40000,40000,63750,75000,52500,50000,47500,52500,14000,12500,15000,14500,15250,15500,15000
05/03/2020,11600,10000,9750,12250,12000,13500,12000,35500,35500,145000,160000,130000,26500,26500,33500,33500,40000,40000,68750,80000,57500,51250,47500,55000,14000,12500,15000,14500,15250,15500,15000
06/03/2020,11600,10000,9750,12250,12000,13500,12000,35500,35500,145000,160000,130000,26500,26500,33500,33500,40000,40000,68750,80000,57500,51250,47500,55000,14000,12500,15000,14500,17000,17000,17000
09/03/2020,11600,10000,9750,12250,12000,13500,12000,36000,36000,145000,160000,130000,26750,26750,33500,33500,41000,41000,70000,80000,60000,55000,50000,60000,14000,12500,15000,14500,17000,17000,17000
10/03/2020,11600,10000,9750,12250,12000,13500,12000,36000,36000,145000,160000,130000,26750,26750,33500,33500,41000,41000,70000,80000,60000,55000,50000,60000,14000,12500,15000,14500,17000,17000,17000
11/03/2020,11600,10000,9750,12250,12000,13500,12000,36000,36000,145000,160000,130000,26750,26750,33500,33500,40000,40000,70000,80000,60000,55000,50000,60000,14000,12500,15000,14500,17000,17000,17000
12/03/2020,11600,10000,9750,12250,12000,13500,12000,36000,36000,145000,160000,130000,26750,26750,33500,33500,40000,40000,70000,80000,60000,55000,50000,60000,14000,12500,15000,14500,17000,17000,17000
13/03/2020,11600,10000,9750,12250,12000,13500,12000,35500,35500,145000,160000,130000,26750,26750,34500,34500,41000,41000,70000,80000,60000,55000,50000,60000,14000,12500,15000,14500,17250,17500,17000
16/03/2020,11650,10000,10000,12250,12000,13500,12000,37250,37250,145000,160000,130000,26750,26750,37000,37000,43500,43500,68750,85000,52500,55000,50000,60000,14000,12500,15000,14500,17250,17500,17000
17/03/2020,11650,10000,10000,12250,12000,13500,12000,37750,37750,145000,160000,130000,27000,27000,37000,37000,44500,44500,63750,80000,47500,55000,50000,60000,14000,12500,15000,14500,17250,17500,17000
18/03/2020,11650,10000,10000,12250,12000,13500,12000,37750,37750,145000,160000,130000,27000,27000,37000,37000,44500,44500,63750,80000,47500,55000,50000,60000,14000,12500,15000,14500,17250,17500,17000
19/03/2020,11650,10000,10000,12250,12000,13500,12000,37750,37750,145000,160000,130000,27000,27000,38000,38000,44500,44500,63750,80000,47500,55000,50000,60000,14000,12500,15000,14500,17250,17500,17000
20/03/2020,11650,10000,10000,12250,12000,13500,12000,36500,36500,145000,160000,130000,27000,27000,40500,40500,44500,44500,63750,80000,47500,57500,50000,65000,14000,12500,15000,14500,17250,17500,17000
23/03/2020,11650,10000,10000,12250,12000,13500,12000,35000,35000,145000,160000,130000,26500,26500,43500,43500,44500,44500,63750,80000,47500,57500,50000,65000,14000,12500,15000,14500,17500,17500,17500
24/03/2020,11650,10000,10000,12250,12000,13500,12000,34000,34000,145000,160000,130000,26500,26500,43500,43500,44500,44500,63750,80000,47500,57500,50000,65000,14000,12500,15000,14500,17500,17500,17500
26/03/2020,11650,10000,10000,12250,12000,13500,12000,34000,34000,145000,160000,130000,26500,26500,54000,54000,44500,44500,63750,80000,47500,61250,50000,72500,14000,12500,15000,14500,17500,17500,17500
27/03/2020,11650,10000,10000,12250,12000,13500,12000,34000,34000,145000,160000,130000,26500,26500,51500,51500,44500,44500,65000,80000,50000,62500,50000,75000,14000,12500,15000,14500,17500,17500,17500
30/03/2020,11650,10000,10000,12250,12000,13500,12000,34000,34000,145000,160000,130000,26000,26000,51500,51500,44500,44500,50000,55000,45000,62500,50000,75000,14000,12500,15000,14500,17500,17500,17500
31/03/2020,11650,10000,10000,12250,12000,13500,12000,34000,34000,145000,160000,130000,26000,26000,51500,51500,44500,44500,50000,55000,45000,62500,50000,75000,14000,12500,15000,14500,17500,17500,17500
01/04/2020,11650,10000,10000,12250,12000,13500,12000,33500,33500,145000,160000,130000,26000,26000,51500,51500,44500,44500,46250,52500,40000,55000,45000,65000,14000,12500,15000,14500,17500,17500,17500
02/04/2020,11650,10000,10000,12250,12000,13500,12000,33500,33500,145000,160000,130000,25500,25500,51500,51500,44500,44500,41250,42500,40000,52500,45000,60000,14000,12500,15000,14500,17500,17500,17500
03/04/2020,11650,10000,10000,12250,12000,13500,12000,33500,33500,145000,160000,130000,25500,25500,51500,51500,44500,44500,40000,42500,37500,52500,45000,60000,14000,12500,15000,14500,17500,17500,17500
06/04/2020,11650,10000,10000,12250,12000,13500,12000,31000,31000,145000,160000,130000,26250,26250,52500,52500,44500,44500,37500,37500,37500,55000,45000,65000,14000,12500,15000,14500,17500,17500,17500
07/04/2020,11650,10000,10000,12250,12000,13500,12000,31000,31000,145000,160000,130000,26250,26250,52500,52500,44500,44500,37500,37500,37500,55000,45000,65000,14000,12500,15000,14500,17500,17500,17500
08/04/2020,11650,10000,10000,12250,12000,13500,12000,31000,31000,145000,160000,130000,26250,26250,52500,52500,44500,44500,37500,37500,37500,55000,45000,65000,14000,12500,15000,14500,17500,17500,17500
09/04/2020,11650,10000,10000,12250,12000,13500,12000,32000,32000,145000,160000,130000,26250,26250,52500,52500,44500,44500,37500,37500,37500,57500,45000,70000,14000,12500,15000,14500,17500,17500,17500
13/04/2020,11650,10000,10000,12250,12000,13500,12000,32000,32000,145000,160000,130000,26250,26250,52500,52500,44500,44500,37500,37500,37500,57500,45000,70000,14000,12500,15000,14500,17500,17500,17500
14/04/2020,11650,10000,10000,12250,12000,13500,12000,32000,32000,145000,160000,130000,26250,26250,52500,52500,44500,44500,36250,37500,35000,57500,45000,70000,14000,12500,15000,14500,17500,17500,17500
15/04/2020,11650,10000,10000,12250,12000,13500,12000,31000,31000,145000,160000,130000,26000,26000,52500,52500,44500,44500,35000,35000,35000,48750,35000,62500,14000,12500,15000,14500,17500,17500,17500
16/04/2020,11650,10000,10000,12250,12000,13500,12000,31000,31000,145000,160000,130000,26000,26000,52500,52500,44500,44500,35000,35000,35000,48750,35000,62500,14000,12500,15000,14500,17500,17500,17500
17/04/2020,11650,10000,10000,12250,12000,13500,12000,29000,29000,145000,160000,130000,25500,25500,51000,51000,44500,44500,35000,35000,35000,38750,30000,47500,14000,12500,15000,14500,17500,17500,17500
20/04/2020,11650,10000,10000,12250,12000,13500,12000,29000,29000,145000,160000,130000,25000,25000,51000,51000,42500,42500,32500,35000,30000,35000,30000,40000,14000,12500,15000,14500,17500,17500,17500
21/04/2020,11650,10000,10000,12250,12000,13500,12000,29500,29500,145000,160000,130000,25000,25000,52500,52500,40000,40000,32500,35000,30000,35000,27500,42500,14000,12500,15000,14500,17500,17500,17500
22/04/2020,11650,10000,10000,12250,12000,13500,12000,30000,30000,145000,160000,130000,25000,25000,53500,53500,40000,40000,41250,50000,32500,35000,27500,42500,14000,12500,15000,14500,17500,17500,17500
23/04/2020,11650,10000,10000,12250,12000,13500,12000,30000,30000,145000,160000,130000,25000,25000,53500,53500,40000,40000,43750,50000,37500,41250,35000,47500,14000,12500,15000,14500,17500,17500,17500
24/04/2020,11650,10000,10000,12250,12000,13500,12000,29000,29000,145000,160000,130000,25000,25000,53500,53500,40000,40000,43750,50000,37500,41250,35000,47500,14000,12500,15000,14500,17500,17500,17500
27/04/2020,11650,10000,10000,12250,12000,13500,12000,29000,29000,145000,160000,130000,24500,24500,51000,51000,42500,42500,46250,55000,37500,41250,35000,47500,14000,12500,15000,14500,17500,17500,17500
28/04/2020,11650,10000,10000,12250,12000,13500,12000,27500,27500,145000,160000,130000,24500,24500,51000,51000,40000,40000,42500,47500,37500,37500,30000,45000,14000,12500,15000,14500,17500,17500,17500
29/04/2020,11650,10000,10000,12250,12000,13500,12000,27500,27500,145000,160000,130000,24500,24500,51000,51000,40000,40000,42500,47500,37500,33750,30000,37500,14000,12500,15000,14500,17500,17500,17500
30/04/2020,11650,10000,10000,12250,12000,13500,12000,27500,27500,145000,160000,130000,24500,24500,51000,51000,40000,40000,42500,47500,37500,33750,30000,37500,14000,12500,15000,14500,17500,17500,17500
04/05/2020,11650,10000,10000,12250,12000,13500,12000,31000,31000,145000,160000,130000,21000,21000,53500,53500,40000,40000,33750,35000,32500,33750,30000,37500,14000,12500,15000,14500,17500,17500,17500
05/05/2020,11650,10000,10000,12250,12000,13500,12000,31000,31000,145000,160000,130000,22000,22000,55000,55000,40000,40000,31250,32500,30000,35000,30000,40000,14000,12500,15000,14500,17500,17500,17500
06/05/2020,11650,10000,10000,12250,12000,13500,12000,32000,32000,145000,160000,130000,22000,22000,55000,55000,40000,40000,31250,32500,30000,35000,30000,40000,14000,12500,15000,14500,17500,17500,17500
08/05/2020,11650,10000,10000,12250,12000,13500,12000,32500,32500,145000,160000,130000,22000,22000,55000,55000,40000,40000,31250,32500,30000,35000,30000,40000,14000,12500,15000,14500,17500,17500,17500
11/05/2020,11650,10000,10000,12250,12000,13500,12000,33000,33000,145000,160000,130000,21500,21500,55500,55500,40000,40000,32500,35000,30000,35000,30000,40000,14000,12500,15000,14500,17500,17500,17500
12/05/2020,11650,10000,10000,12250,12000,13500,12000,33000,33000,145000,160000,130000,21500,21500,55500,55500,40000,40000,32500,35000,30000,35000,30000,40000,14000,12500,15000,14500,17500,17500,17500
13/05/2020,11650,10000,10000,12250,12000,13500,12000,35000,35000,145000,160000,130000,21500,21500,55500,55500,40000,40000,32500,35000,30000,35000,30000,40000,14000,12500,15000,14500,17500,17500,17500
14/05/2020,11650,10000,10000,12250,12000,13500,12000,38500,38500,145000,160000,130000,22000,22000,55500,55500,40000,40000,32500,35000,30000,35000,30000,40000,14000,12500,15000,14500,17500,17500,17500
15/05/2020,11650,10000,10000,12250,12000,13500,12000,39000,39000,145000,160000,130000,22000,22000,55500,55500,37500,37500,32500,35000,30000,35000,30000,40000,14000,12500,15000,14500,17500,17500,17500
18/05/2020,11650,10000,10000,12250,12000,13500,12000,39000,39000,145000,160000,130000,22000,22000,55500,55500,37500,37500,31250,32500,30000,35000,30000,40000,14000,12500,15000,14500,17500,17500,17500
19/05/2020,11650,10000,10000,12250,12000,13500,12000,39000,39000,145000,160000,130000,22000,22000,55500,55500,37500,37500,31250,32500,30000,35000,30000,40000,14000,12500,15000,14500,17500,17500,17500
20/05/2020,11650,10000,10000,12250,12000,13500,12000,39000,39000,145000,160000,130000,23500,23500,58500,58500,37500,37500,32500,35000,30000,35000,30000,40000,14000,12500,15000,14500,17500,17500,17500
28/05/2020,11600,10000,10000,12000,12000,13500,12000,40000,40000,145000,160000,130000,23500,23500,60000,60000,37500,37500,38750,47500,30000,43750,30000,57500,14000,12500,15000,14500,17650,17500,17750
29/05/2020,11600,10000,10000,12000,12000,13500,12000,39000,39000,145000,160000,130000,24000,24000,60000,60000,35000,35000,38750,47500,30000,38750,30000,47500,14000,12500,15000,14500,17650,17500,17750
02/06/2020,11600,10000,10000,12000,12000,13500,12000,39000,39000,145000,160000,130000,23000,23000,60000,60000,35000,35000,38750,47500,30000,38750,30000,47500,14000,12500,15000,14500,17650,17500,17750
03/06/2020,11600,10000,10000,12000,12000,13500,12000,39000,39000,145000,160000,130000,23000,23000,60000,60000,35000,35000,38750,47500,30000,38750,30000,47500,14000,12500,15000,14500,17650,17500,17750
04/06/2020,11600,10000,10000,12000,12000,13500,12000,42000,42000,145000,160000,130000,23000,23000,60000,60000,35000,35000,38750,47500,30000,37500,30000,45000,14000,12500,15000,14500,17650,17500,17750
05/06/2020,11600,10000,10000,12000,12000,13500,12000,42000,42000,145000,160000,130000,23000,23000,57500,57500,35000,35000,38750,47500,30000,33750,30000,37500,14000,12500,15000,14500,17900,18000,17750
08/06/2020,11600,10000,10000,12000,12000,13500,12000,43000,43000,145000,160000,130000,24000,24000,55000,55000,32500,32500,38750,47500,30000,31250,30000,32500,14000,12500,15000,14500,17650,18000,17250
09/06/2020,11600,10000,10000,12000,12000,13500,12000,43000,43000,145000,160000,130000,24500,24500,55000,55000,32500,32500,33750,37500,30000,31250,30000,32500,14000,12500,15000,14500,15000,14000,16000
10/06/2020,11600,10000,10000,12000,12000,13500,12000,43000,43000,145000,160000,130000,24500,24500,55000,55000,32500,32500,33750,37500,30000,31250,30000,32500,14000,12500,15000,14500,15000,14000,16000
11/06/2020,11600,10000,10000,12000,12000,13500,12000,43000,43000,145000,160000,130000,24500,24500,55000,55000,32500,32500,28000,29500,26500,30000,27500,32500,14100,12750,15000,14500,15000,14000,16000
12/06/2020,11600,10000,10000,12000,12000,13500,12000,43000,43000,145000,160000,130000,24500,24500,55000,55000,32500,32500,28000,29500,26500,30000,27500,32500,14100,12750,15000,14500,15000,14000,16000
15/06/2020,11600,10000,10000,12000,12000,13500,12000,43000,43000,145000,160000,130000,25750,25750,52000,52000,32500,32500,31250,35000,27500,33750,30000,37500,13900,12250,15000,14500,15000,14000,16000
16/06/2020,11600,10000,10000,12000,12000,13500,12000,42500,42500,145000,160000,130000,26000,26000,52000,52000,32500,32500,31250,35000,27500,32500,30000,35000,13900,12250,15000,14500,15000,14000,16000
17/06/2020,11600,10000,10000,12000,12000,13500,12000,42500,42500,145000,160000,130000,26000,26000,52000,52000,32500,32500,31250,35000,27500,32500,30000,35000,13900,12250,15000,14500,15000,14000,16000
18/06/2020,11600,10000,10000,12000,12000,13500,12000,42500,42500,145000,160000,130000,26000,26000,52000,52000,32500,32500,31250,35000,27500,32500,30000,35000,13900,12250,15000,14500,15000,14000,16000
19/06/2020,11600,10000,10000,12000,12000,13500,12000,41000,41000,145000,160000,130000,26500,26500,52000,52000,32500,32500,32500,37500,27500,30000,27500,32500,13900,12250,15000,14500,15000,14000,16000
22/06/2020,11600,10000,10000,12000,12000,13500,12000,41000,41000,145000,160000,130000,27500,27500,49000,49000,30000,30000,31250,35000,27500,28750,27500,30000,13900,12250,15000,14500,15000,14000,16000
23/06/2020,11600,10000,10000,12000,12000,13500,12000,41000,41000,145000,160000,130000,27750,27750,49000,49000,30000,30000,31250,35000,27500,28750,27500,30000,13900,12250,15000,14500,15000,14000,16000
24/06/2020,11600,10000,10000,12000,12000,13500,12000,41000,41000,145000,160000,130000,27750,27750,49000,49000,30000,30000,31250,35000,27500,28750,27500,30000,13900,12250,15000,14500,15000,14000,16000
25/06/2020,11600,10000,10000,12000,12000,13500,12000,41000,41000,145000,160000,130000,27750,27750,46500,46500,27500,27500,33750,40000,27500,27500,27500,27500,13900,12250,15000,14500,14750,14000,15500
26/06/2020,11600,10000,10000,12000,12000,13500,12000,41000,41000,145000,160000,130000,27750,27750,46500,46500,27500,27500,33750,40000,27500,27500,27500,27500,13900,12250,15000,14500,14750,14000,15500
29/06/2020,11600,10000,10000,12000,12000,13500,12000,42000,42000,145000,160000,130000,27000,27000,46500,46500,27500,27500,37500,45000,30000,30000,30000,30000,13900,12250,15000,14500,14250,14000,14500
30/06/2020,11600,10000,10000,12000,12000,13500,12000,42000,42000,145000,160000,130000,27000,27000,46500,46500,27500,27500,37500,45000,30000,30000,30000,30000,13900,12250,15000,14500,14250,14000,14500
01/07/2020,11600,10000,10000,12000,12000,13500,12000,42000,42000,145000,160000,130000,26000,26000,46500,46500,27500,27500,38250,46500,30000,30000,30000,30000,13900,12250,15000,14500,14250,14000,14500
02/07/2020,11600,10000,10000,12000,12000,13500,12000,42000,42000,145000,160000,130000,26000,26000,46500,46500,27500,27500,38250,46500,30000,30000,30000,30000,13900,12250,15000,14500,14250,14000,14500
03/07/2020,11600,10000,10000,12000,12000,13500,12000,42000,42000,145000,160000,130000,26000,26000,46500,46500,27500,27500,39500,49000,30000,30000,30000,30000,13900,12250,15000,14500,14250,14000,14500
06/07/2020,11600,10000,10000,12000,12000,13500,12000,41000,41000,145000,160000,130000,26000,26000,46500,46500,27500,27500,39500,49000,30000,30000,30000,30000,13900,12250,15000,14500,14250,14000,14500
07/07/2020,11600,10000,10000,12000,12000,13500,12000,41000,41000,145000,160000,130000,26000,26000,46500,46500,27500,27500,39000,49000,29000,27500,27500,27500,13900,12250,15000,14500,14250,14000,14500
08/07/2020,11600,10000,10000,12000,12000,13500,12000,40500,40500,145000,160000,130000,26500,26500,41000,41000,25000,25000,39000,49000,29000,30000,27500,32500,13900,12250,15000,14500,14250,14000,14500
09/07/2020,11600,10000,10000,12000,12000,13500,12000,40500,40500,145000,160000,130000,26500,26500,41000,41000,25000,25000,39000,49000,29000,30000,27500,32500,13900,12250,15000,14500,14250,14000,14500
10/07/2020,11600,10000,10000,12000,12000,13500,12000,40000,40000,145000,160000,130000,26500,26500,41000,41000,22500,22500,39000,49000,29000,30000,27500,32500,13900,12250,15000,14500,14250,14000,14500
13/07/2020,11600,10000,10000,12000,12000,13500,12000,38000,38000,145000,160000,130000,27000,27000,37500,37500,22500,22500,38750,47500,30000,30000,27500,32500,13900,12250,15000,14500,14250,14000,14500
14/07/2020,11600,10000,10000,12000,12000,13500,12000,38000,38000,145000,160000,130000,27000,27000,37500,37500,22500,22500,38750,47500,30000,30000,27500,32500,13900,12250,15000,14500,14250,14000,14500
15/07/2020,11600,10000,10000,12000,12000,13500,12000,37500,37500,145000,160000,130000,27000,27000,37500,37500,22500,22500,41250,52500,30000,30500,27500,33500,13900,12250,15000,14500,14250,14000,14500
16/07/2020,11600,10000,10000,12000,12000,13500,12000,35500,35500,145000,160000,130000,26750,26750,37500,37500,22500,22500,41250,52500,30000,30500,27500,33500,13900,12250,15000,14500,14000,14000,14000
17/07/2020,11600,10000,10000,12000,12000,13500,12000,35500,35500,145000,160000,130000,26250,26250,37500,37500,22500,22500,41250,52500,30000,30500,27500,33500,13900,12250,15000,14500,14000,14000,14000
20/07/2020,11600,10000,10000,12000,12000,13500,12000,35000,35000,145000,160000,130000,26500,26500,33500,33500,22500,22500,41250,52500,30000,30500,27500,33500,13900,12250,15000,14500,14000,14000,14000
21/07/2020,11600,10000,10000,12000,12000,13500,12000,35000,35000,145000,160000,130000,26500,26500,33500,33500,19000,19000,41250,52500,30000,30500,27500,33500,13900,12250,15000,14500,14000,14000,14000
22/07/2020,11600,10000,10000,12000,12000,13500,12000,35000,35000,145000,160000,130000,26500,26500,33500,33500,19000,19000,40750,51500,30000,31250,27500,35000,14000,12500,15000,14500,14000,14000,14000
23/07/2020,11600,10000,10000,12000,12000,13500,12000,35000,35000,145000,160000,130000,26500,26500,33500,33500,19000,19000,40750,51500,30000,31250,27500,35000,14000,12500,15000,14500,14000,14000,14000
24/07/2020,11600,10000,10000,12000,12000,13500,12000,34500,34500,145000,160000,130000,26000,26000,33500,33500,19000,19000,40750,51500,30000,31250,27500,35000,14000,12500,15000,14500,14000,14000,14000
27/07/2020,11600,10000,10000,12000,12000,13500,12000,34000,34000,145000,160000,130000,25000,25000,31000,31000,19000,19000,38750,47500,30000,31250,27500,35000,14000,12500,15000,14500,14000,14000,14000
28/07/2020,11600,10000,10000,12000,12000,13500,12000,34500,34500,145000,160000,130000,25000,25000,32500,32500,19000,19000,40000,50000,30000,31250,27500,35000,14000,12500,15000,14500,14000,14000,14000
29/07/2020,11600,10000,10000,12000,12000,13500,12000,35500,35500,145000,160000,130000,25000,25000,32500,32500,19000,19000,40000,50000,30000,31250,27500,35000,14000,12500,15000,14500,14000,14000,14000
30/07/2020,11600,10000,10000,12000,12000,13500,12000,36000,36000,145000,160000,130000,25000,25000,32500,32500,19000,19000,40000,50000,30000,31250,27500,35000,14000,12500,15000,14500,14000,14000,14000
03/08/2020,11600,10000,10000,12000,12000,13500,12000,36500,36500,145000,160000,130000,25000,25000,35000,35000,19000,19000,44500,59000,30000,31250,27500,35000,14000,12500,15000,14500,14000,14000,14000
04/08/2020,11600,10000,10000,12000,12000,13500,12000,36500,36500,145000,160000,130000,25000,25000,35000,35000,19000,19000,44500,59000,30000,31250,27500,35000,14000,12500,15000,14500,14000,14000,14000
05/08/2020,11600,10000,10000,12000,12000,13500,12000,36500,36500,145000,160000,130000,25000,25000,35000,35000,19000,19000,42500,55000,30000,31250,27500,35000,14000,12500,15000,14500,14000,14000,14000
06/08/2020,11600,10000,10000,12000,12000,13500,12000,36500,36500,145000,160000,130000,25000,25000,35000,35000,19000,19000,42500,55000,30000,31250,27500,35000,14000,12500,15000,14500,14000,14000,14000
07/08/2020,11600,10000,10000,12000,12000,13500,12000,35000,35000,145000,160000,130000,25000,25000,33500,33500,19000,19000,36250,42500,30000,31250,27500,35000,14000,12500,15000,14500,14000,14000,14000
10/08/2020,11600,10000,10000,12000,12000,13500,12000,33500,33500,145000,160000,130000,25000,25000,33500,33500,19000,19000,31250,35000,27500,31250,27500,35000,14000,12500,15000,14500,14000,14000,14000
11/08/2020,11600,10000,10000,12000,12000,13500,12000,33500,33500,145000,160000,130000,25000,25000,33500,33500,19000,19000,31250,35000,27500,31250,27500,35000,14000,12500,15000,14500,14000,14000,14000
12/08/2020,11600,10000,10000,12000,12000,13500,12000,32000,32000,145000,160000,130000,25500,25500,32500,32500,19000,19000,31250,35000,27500,31250,27500,35000,14000,12500,15000,14500,14000,14000,14000
13/08/2020,11600,10000,10000,12000,12000,13500,12000,32000,32000,145000,160000,130000,25500,25500,32500,32500,19000,19000,31250,35000,27500,31250,27500,35000,14000,12500,15000,14500,14000,14000,14000
14/08/2020,11600,10000,10000,12000,12000,13500,12000,32000,32000,145000,160000,130000,25500,25500,32500,32500,19000,19000,31250,35000,27500,31250,27500,35000,14000,12500,15000,14500,14000,14000,14000
18/08/2020,11600,10000,10000,12000,12000,13500,12000,34000,34000,145000,160000,130000,25500,25500,32500,32500,20000,20000,31250,35000,27500,31250,27500,35000,14000,12500,15000,14500,14000,14000,14000
19/08/2020,11600,10000,10000,12000,12000,13500,12000,34000,34000,145000,160000,130000,25000,25000,32500,32500,21000,21000,31250,35000,27500,31250,27500,35000,14000,12500,15000,14500,14000,14000,14000
